-1.7067,7.7042,4.1754
-1.9599,11.0237,4.6332
-3.9963,9.0862,4.9727
0.0374,10.2532,2.8166
1.8267,-7.429,-7.0713
-3.4157,8.2805,2.9519
-3.2285,6.4656,4.009
-3.1976,8.3581,4.6006
1.1128,-8.4211,-5.7067
2.4604,-7.1615,-7.9523
-1.1587,7.587,6.6111
-3.2671,9.3181,5.6243
-0.6327,-6.8894,-6.6904
-4.5402,10.8497,4.4503
1.0104,-5.1013,-7.22
-1.0259,10.3239,5.3708
-1.7701,9.726,4.2684
-1.9144,9.1948,5.0778
0.6493,-5.895,-6.6589
1.3095,-6.0446,-5.472
-3.234,9.1182,4.4531
3.4784,-6.0024,-6.234
-3.8871,9.9968,6.4854
-2.7191,8.1074,5.2837
-1.0691,8.424,2.388
-2.6963,8.3563,4.8319
3.1679,-4.8358,-8.8457
2.3423,-7.5091,-5.2575
-0.3788,7.5819,5.7429
-1.272,10.1318,3.6328
0.8142,-7.5259,-7.4402
1.2518,-5.4805,-8.8802
1.0471,-7.4772,-7.4952
2.3465,-9.1472,-4.4618
-3.6532,9.1615,6.5895
-2.1964,8.3539,3.8339
1.1662,-6.6117,-8.9708
-3.9993,9.4153,4.4536
-4.3128,9.3188,5.2011
-2.5258,8.1866,4.0481
1.962,-6.5112,-4.704
1.1218,-7.2259,-7.8206
0.1533,8.8234,4.9946
-0.4578,-8.1647,-4.5864
0.2399,7.3468,2.6654
-2.4871,9.4314,3.9922
1.438,-6.7439,-7.3158
-0.0342,7.7332,4.6689
-2.9976,9.8379,4.767
1.8075,-6.1703,-7.0085
-1.9172,9.2361,3.6098
2.9439,-7.581,-7.7793
-3.7424,10.5331,3.6005
3.084,-7.2766,-7.4923
-0.5306,-6.687,-4.2251
3.1127,-6.9509,-4.6535
0.3701,-6.0107,-5.3312
-1.5899,10.4866,4.5197
-1.6011,9.7492,3.4199
0.2009,-7.7669,-5.4498
-3.2433,8.9698,4.1247
-1.5279,10.6825,5.3093
-1.9434,11.2727,6.2544
-4.4371,11.1138,6.2976
2.1416,-9.2401,-8.2207
-2.4871,11.026,5.0322
-2.1833,7.4822,3.3426
-2.1398,6.9621,3.0221
-3.3043,9.699,3.724
0.8826,-4.8582,-5.8694
2.226,-6.6282,-8.1901
-2.9539,9.9403,1.2216
-2.0867,7.5124,6.3724
0.7799,-6.5802,-8.2998
3.5637,-8.5678,-6.177
2.4658,-7.1569,-5.2083
-0.2248,-8.1412,-5.0832
2.8526,-8.4087,-5.6219
0.919,-5.9887,-7.6452
-0.1705,-7.6261,-6.1808
3.4095,-7.5959,-8.8895
-3.1869,10.2399,7.146
2.7708,-7.5431,-5.6779
-3.9779,9.0552,3.7159
-1.8107,8.7425,3.4886
-2.738,9.2752,5.684
1.4895,-4.4898,-7.8786
1.3944,-5.5608,-4.5283
1.1934,-6.7786,-6.8647
2.5048,-5.7378,-8.1055
0.0764,-5.3861,-4.2023
-3.5873,9.6046,3.0556
2.207,-8.1033,-6.6325
-5.9559,8.9813,6.7666
-5.1478,9.5423,4.0374
-2.8439,10.0285,4.5812
-0.4368,8.5347,4.9095
3.1117,-6.7228,-7.0499
-3.546,9.0725,3.6427
3.0047,-6.7839,-5.5126
2.1101,-6.8054,-7.9932
-0.1953,-7.2094,-6.9356
2.1229,-5.0611,-6.422
-2.1011,9.699,5.8017
1.4814,-5.9396,-8.6447
1.6956,-7.5713,-5.1149
1.2701,-6.4847,-5.3767
-3.0229,10.8152,5.6601
-3.5139,8.2848,3.9929
3.5284,-8.2082,-7.3187
-3.43,10.0611,4.8599
-2.6922,9.864,5.7879
1.5264,-6.3549,-6.6579
2.725,-8.3671,-8.6836
-1.2613,8.2875,6.8311
2.1092,-6.3288,-7.106
0.0615,11.0873,5.1635
-2.8266,6.6097,5.4024
-3.2851,7.7164,6.6644
-2.7431,10.3748,5.3521
-0.9112,-5.2087,-6.0734
-4.385,10.074,4.5465
4.9743,-8.1464,-7.3045
0.5918,-10.2865,-7.8514
-2.5089,9.0031,4.2464
-0.6836,10.2123,4.1219
-4.3298,9.915,4.1404
-0.389,-6.0937,-5.9072
-2.1834,9.6761,5.0486
1.6402,-8.1232,-7.1243
2.4069,-8.4314,-6.1932
4.0551,-7.9078,-7.5468
1.0178,-8.0197,-8.6124
2.7396,-6.9559,-8.6212
2.3254,-6.5803,-7.2721
2.4872,-7.7334,-7.3415
-2.5495,9.56,4.0202
2.6927,-4.9371,-6.3811
-3.1687,10.0458,4.1753
3.4382,-7.9318,-4.8257
-3.4602,8.8766,5.2459
0.5523,-7.3595,-6.557
3.9419,-3.0972,-8.2283
-2.3733,7.2884,5.743
-0.2931,9.715,4.2087
-1.2974,8.1885,7.3428
-2.2152,8.406,4.0746
-3.1719,9.7738,4.8834
-2.3585,8.8066,4.6586
1.8374,-8.4387,-6.6008
-0.1217,-6.286,-6.42
-3.3489,9.2711,4.5051
-2.5639,9.3063,4.3504
-3.3676,9.8298,3.7634
-3.3828,8.7948,6.2897
-2.2307,7.2766,2.9509
2.2909,-5.3492,-7.0622
-2.7215,8.0563,2.9847
-2.6597,9.4077,4.743
-0.687,-6.2763,-9.872
1.6688,-7.2938,-6.293
-3.4377,7.5207,2.5054
0.9748,-7.6456,-7.8586
-2.2188,6.7183,2.57
1.8793,-9.0899,-5.8096
