6.1065,-5.6084,-6.9783
-3.0158,-3.6366,2.3882
3.1173,-8.199,-7.1064
-9.6106,5.8879,0.1092
-9.7089,6.3393,2.9932
-2.5239,9.8107,4.3585
4.098,-9.7758,8.4556
-5.3264,-5.0607,-0.8682
-5.9705,-3.5768,-1.5907
-5.7919,-5.2143,-0.7271
-9.3455,7.0872,0.8344
3.3212,-10.5111,9.0944
-6.7545,-3.2386,-0.0408
6.4696,-5.6707,-6.5249
2.5542,-8.4036,-7.6785
5.9557,-7.5889,-5.1923
6.3859,-7.5889,-6.0334
2.287,-8.5614,-8.6387
1.1029,-5.674,-6.537
7.1778,-7.7922,-6.1802
1.3236,-5.4087,2.8978
7.6524,-3.42,-6.1712
-5.2203,-1.9804,0.5649
-9.1075,7.2374,1.8433
-8.6407,9.7884,1.7222
-1.0051,-3.9574,2.7785
-8.4371,7.8232,0.7259
-3.091,-4.4063,0.5348
7.8147,-5.9577,-6.4988
-1.5601,8.7751,5.4939
-1.8991,-4.1085,1.0017
-6.167,-4.6095,0.8251
7.3832,-6.4025,-6.2804
-1.2383,-5.1841,1.9597
-5.3167,-4.1564,1.044
2.4736,-7.9329,-7.2308
-8.4379,7.0978,2.0257
-4.6488,8.3848,5.2376
-1.7991,9.1068,5.27
-1.0998,-3.8435,3.0362
-5.6243,-3.9061,1.56
-5.1566,-3.683,-0.708
-2.2182,8.3787,3.6183
2.3752,-7.2272,-6.051
-3.7801,11.4033,6.4833
-3.836,10.858,3.9091
4.1673,-9.3233,9.3532
-0.1964,-3.5047,1.9448
-8.2264,-4.4789,0.4121
6.9964,-4.5897,-6.0983
-7.8619,8.4276,2.325
-9.3342,8.347,0.9287
-4.3193,7.1016,5.0024
4.2515,-9.3513,8.9434
4.1305,-11.5485,11.4588
1.3503,-7.3756,-7.0482
3.05,-9.64,9.6039
-1.4826,9.1804,3.6195
0.3622,-7.0282,-7.2876
4.8241,-5.9251,-7.4717
-7.0689,-4.6136,0.6077
0.2801,-3.0459,2.9187
3.9062,-9.5556,9.1313
-7.7306,6.6154,0.4664
-4.0925,9.788,4.1017
6.5413,-6.4483,-6.4047
-8.7746,7.7955,2.1615
-4.1127,-3.6633,-0.4218
8.6059,-5.9946,-5.4115
-5.0842,-2.7252,1.5088
-10.4297,7.8882,1.3877
6.4684,-6.5324,-6.5578
-4.8116,-4.4099,0.2009
4.5632,-9.7804,10.7887
-5.5114,-4.1669,1.6288
-1.9143,-3.4718,2.3962
5.9851,-5.9128,-5.4185
8.2345,-4.9737,-7.3503
4.9953,-10.0161,9.1327
2.6578,-6.4894,-6.965
-8.9279,7.6862,3.321
4.7909,-4.9219,-6.545
5.7381,-5.6614,-8.2487
-2.7214,8.5874,5.1413
1.2368,-6.3001,-7.4274
5.7626,-5.4846,-6.26
4.353,-9.3471,9.9195
-4.5992,10.7847,4.3308
4.0262,-9.1083,8.0327
3.911,-9.6079,10.2267
-0.7463,9.2452,3.8309
-5.9069,-4.6948,0.2072
-0.2869,-2.6492,1.5164
0.3416,-4.2502,-1.0877
7.7744,-6.0262,-7.141
5.4686,-4.1804,-6.113
0.3034,-5.1149,-8.1216
-3.1784,10.1762,6.1927
6.2009,-7.029,-6.3936
0.0503,9.4085,4.7621
-5.5526,-4.2057,1.9062
2.5623,-9.995,9.3099
1.7703,-6.8327,-5.0979
-8.2684,8.045,2.6577
5.6844,-6.1834,-6.3139
2.2241,-10.8417,9.7468
1.2114,-7.4442,-7.8822
3.3478,-8.3746,9.2582
3.6523,-8.8108,10.7741
-7.3397,-5.0322,0.5947
-1.4812,-4.3578,1.7524
-6.9048,-5.5818,1.1854
-5.764,-4.6138,-0.3754
-1.8601,7.7914,5.1762
-1.9914,-5.1835,1.479
-8.1132,8.0035,2.5978
-6.9495,-2.1535,0.2123
-4.6269,-4.216,2.1101
-0.3515,-6.6991,-4.2365
-1.2243,-5.3598,1.7377
8.5402,-6.2153,-6.4095
5.2008,-6.596,-5.7237
-2.3344,7.7974,5.6892
-8.699,7.7761,1.8887
4.581,-5.3012,-7.6036
5.9544,-9.3644,8.5928
-1.6356,9.0234,4.2743
-5.5578,-4.9166,0.6883
-6.2439,-6.3064,0.4203
-0.862,-4.3102,1.5305
-1.8797,-5.2535,1.6004
4.8388,-6.4412,-4.8894
-9.5426,7.0846,2.1095
-0.1894,-4.5408,1.6377
-1.7618,8.7236,6.695
-2.6143,7.0193,3.3397
-0.4959,-4.0088,2.8031
2.2062,-9.7537,10.7042
-7.3238,8.0966,1.419
2.1914,-5.9691,-5.8248
5.608,-10.103,8.288
-7.5862,-5.3861,0.3084
-2.0699,8.9058,4.1534
-0.532,-4.2027,1.5809
-3.4722,9.9915,4.6819
-1.8404,-3.0195,1.8161
2.5918,-5.5934,-5.8179
-1.3593,-4.1191,1.7249
6.4805,-4.5268,-5.2064
6.6072,-3.7353,-6.1472
-3.2459,-3.9461,3.9497
-1.8749,-5.3227,1.9246
-2.0356,9.0686,6.9156
0.8818,-7.6966,-5.3703
-9.3658,7.6852,2.526
3.0636,-9.193,8.8248
1.0009,-6.8001,-5.3563
4.2792,-8.6057,10.0546
-1.5676,-3.6149,0.7663
7.129,-3.0224,-5.9861
5.1901,-10.9051,10.1218
2.074,-8.5092,-6.3282
7.431,-4.9098,-5.8041
4.6449,-10.1348,8.8825
-8.087,8.0707,1.3215
4.2501,-7.8662,9.1692
4.3513,-9.0116,11.26
6.7172,-6.8086,-5.305
5.7296,-10.1144,9.3842
-1.1169,8.1336,4.7168
-1.2428,9.3916,6.2912
1.4406,-6.3513,-6.6726
-2.2498,9.3166,6.1561
7.6526,-3.5657,-7.6539
1.7008,-5.2786,1.9245
2.945,-6.9106,-7.2158
-3.311,10.3983,6.0451
0.2029,-7.9123,-6.7104
-3.4105,8.9057,4.5844
4.6895,-5.0206,-5.508
-5.8869,-6.0073,1.908
-9.7555,7.2926,4.0257
2.9983,-10.3241,9.6019
-9.9939,7.6427,2.3966
-6.8366,7.2181,3.8031
