-8.555,7.0646
-6.1375,-6.5808
-6.3213,-6.8041
4.1805,1.1233
4.3803,0.47
-6.8226,-6.6115
5.0201,2.5838
-5.9633,-6.5336
-6.6557,-5.516
5.8464,1.1562
4.9775,1.5613
-6.9371,7.2629
-2.3101,8.4141
-5.9613,-8.4506
-6.2669,-7.9335
-5.6665,-6.7384
-3.2925,8.6922
-1.9621,8.8121
-1.5341,8.8672
4.9668,1.7541
4.6052,2.2074
-8.4346,7.2993
-9.1464,8.1032
-10.9602,6.7157
4.0167,1.4177
4.6956,3.0674
-3.2089,9.2283
-3.1861,9.626
-6.6997,-5.4881
4.9069,2.8628
-6.4427,-5.6895
-8.3014,-5.3788
-6.9047,-6.0623
-1.9873,9.3113
-3.6602,9.39
-8.5448,5.9669
-7.4602,-6.2915
4.0847,3.8543
-8.3271,8.6972
-8.7947,9.0186
6.5219,3.3186
-7.531,-7.364
4.1523,1.5406
-9.1731,6.9199
6.4888,3.0997
-6.194,5.8206
-3.1598,8.5272
4.7392,2.7246
-10.7135,7.4385
4.5697,0.3122
-7.5487,-5.8402
-1.6096,9.3216
5.0481,0.2706
-9.6112,7.7306
-1.7976,7.8896
-10.974,10.4613
-3.5715,9.4879
-1.6515,8.8543
-3.4741,9.7003
-5.2071,-6.4611
-7.481,-6.5603
-3.171,9.8667
-6.9069,-7.8134
-8.1824,7.5183
3.927,2.0796
-0.3653,9.6482
-7.7671,-7.3176
-7.3628,-5.3061
4.1937,0.0836
-3.039,9.5276
-8.2516,6.8486
-2.9593,9.6371
4.0271,1.5855
-6.9512,-6.9173
5.6242,1.7592
-9.3211,6.3702
5.3218,3.8199
-2.4318,8.153
5.1697,3.4147
-3.4949,9.5183
-8.1235,-7.573
-2.4222,8.7153
-3.5768,8.8719
-2.7739,11.7345
5.7135,0.9467
-8.4612,7.2943
-7.4371,-8.2499
-5.6413,-6.8588
-2.7618,7.7665
-2.2516,8.9398
-3.4907,9.4764
-1.0679,7.5784
5.1575,1.2474
3.6357,1.2054
-8.0384,5.7072
4.1223,2.197
-9.1301,5.7603
-1.9223,11.2047
3.2324,1.1954
-7.6656,-8.2113
4.8266,1.2178
-9.6479,7.7476
-8.9669,5.4417
-5.1289,9.8362
-7.6212,8.8448
3.056,2.7336
6.0604,1.4024
-1.6957,7.7834
-6.3856,-6.6194
-2.9698,10.0714
-7.3249,7.9543
-5.9606,-7.1704
3.5588,2.5891
5.3616,0.8441
7.0856,2.1024
4.8837,1.4091
-7.0467,-6.5975
-9.742,7.6479
-6.1207,-6.5989
4.2972,1.6017
-2.2282,8.3916
-7.6336,-7.1608
-9.5135,7.179
4.6003,2.6547
-8.8648,6.4416
-6.76,-7.8532
4.1504,3.0173
-9.1475,6.5714
-6.8308,-6.8395
3.5172,2.3556
-3.8137,9.684
-7.0931,-5.3894
4.8176,0.6378
-8.1658,9.2234
5.463,2.0465
-6.9537,8.8668
-1.7707,9.1857
-6.6552,-5.833
4.2054,1.664
4.5904,2.648
-3.0986,9.8639
-3.0231,7.9551
-8.2827,7.4131
-9.6307,7.0156
-10.0679,7.8202
5.4693,-0.238
4.0025,3.1622
-2.5439,7.8456
-3.2276,8.8008
-2.6371,8.0587
-2.4174,7.0267
-8.6699,8.6411
-6.336,-7.2507
-7.4082,-6.2937
-4.2223,10.3682
4.8509,1.8765
-2.9946,9.0962
5.1332,2.158
4.8755,2.744
-8.6974,5.5551
-6.5583,-6.4582
-3.7095,8.6798
3.0123,2.0213
-8.7158,-6.3721
-0.8768,7.5841
-3.7005,9.6708
6.4865,0.9031
-5.2376,-5.8703
-8.0379,8.0778
-5.6792,-7.537
4.5501,3.4133
-1.6369,9.1976
-4.0244,10.3812
5.2305,3.0819
-2.2951,7.7685
-8.2036,8.4332
-5.4954,-6.3162
-8.8716,7.1154
-6.6876,-7.1892
-9.0332,8.4573
5.0533,3.85
3.2954,1.0545
-3.4997,8.448
-6.2273,-8.4565
-2.545,10.5789
-6.3887,-6.1452
5.3969,1.051
-11.2626,8.2076
-2.9811,10.1032
-6.2017,-7.368
4.6363,0.8148
-1.8191,8.6131
4.8893,3.5506
3.0832,2.5792
-2.5172,10.4942
-7.7123,7.2721
-5.1521,-6.4438
-5.7714,-7.92
-6.7754,-6.9427
-9.3737,7.233
-2.9841,8.361
-4.7913,-7.0197
4.1956,2.3505
-3.356,7.4994
6.1874,3.769
3.9773,2.5438
-6.3409,-7.8008
-3.0397,8.4385
4.9103,1.9229
-8.4726,-6.4396
-5.3789,-6.0299
-8.292,7.3299
-7.9244,-8.8465
-7.8682,-7.9837
5.2984,3.9834
-2.0654,9.7889
-6.8949,-6.3008
-2.5214,8.117
-10.0727,6.7311
5.3381,2.3667
-8.8932,7.6091
-9.465,8.1859
-5.2851,-7.7271
-2.1522,8.3214
-9.0065,6.8514
-2.5277,8.7256
4.37,0.9944
-7.2283,-7.2294
-8.0755,-6.4355
-3.282,8.7775
-2.2131,9.2753
-8.2515,-8.4937
-3.5464,8.8239
-10.0174,8.5112
-7.0527,-6.8645
-7.6833,-5.241
-8.921,7.2018
-6.3296,-7.8485
-5.3512,-6.3723
5.233,1.6636
-5.6831,-7.0386
-10.9901,6.6044
-6.1013,-7.4313
4.8357,0.9948
-9.2856,8.6045
0.5697,10.1339
3.3596,2.8456
-2.4122,9.6094
5.0086,1.5798
4.5738,0.7622
3.9635,3.7741
4.5943,2.2165
-8.5063,7.514
4.768,1.2921
5.4756,0.8435
-5.8834,-7.3739
-2.5301,9.1316
-7.2588,-7.0837
-6.8416,-6.7601
4.3996,1.5983
3.9127,1.7257
2.9705,2.5165
-9.3044,5.7288
4.8364,2.6822
-9.3272,6.2039
-7.8058,8.4502
-6.147,-6.9608
4.9784,1.5579
-1.3299,9.0818
-8.7499,8.8011
5.5639,1.7883
-0.1945,7.147
4.6049,3.744
-6.0096,-6.3844
-3.9877,8.2944
-7.1771,6.8664
5.5095,3.3288
-7.888,9.0341
-5.8836,-7.6369
4.1172,3.0222
-8.4998,7.0281
-7.5477,-5.8881
-8.7119,9.2625
5.2617,0.4029
-8.2692,-8.5255
-0.4484,10.7696
-2.1514,9.5751
-4.4762,-6.9377
-3.7461,7.6938
-9.4819,8.3535
-8.7629,5.7216
-4.5766,8.9252
-6.9438,-6.5513
-6.6785,-5.8295
-9.4335,-5.9458
-3.522,9.3285
-8.0893,-6.2802
-6.1572,-7.2529
-6.6986,-8.1769
-2.4095,8.5108
-4.8234,-7.9833
-9.0648,7.6909
-5.652,-8.0898
-8.5192,8.664
-3.6155,7.8181
-7.137,-8.5487
-8.4869,8.3937
4.5997,0.5424
-8.8647,7.6037
-8.3172,7.9687
-6.0192,-7.4632
-7.3456,7.0524
-9.7935,7.7471
5.8956,1.0786
-5.1527,-7.2797
-8.9385,7.1198
5.8349,0.45
-2.6237,10.2521
-9.3036,7.2176
-8.7559,5.866
-7.9719,-7.1965
-8.4053,-5.6175
-5.8556,-6.2876
4.6686,3.2516
-8.2192,9.381
-6.904,-4.7378
-1.3664,9.7662
-7.2678,-6.7097
-2.451,7.8713
-0.3762,7.0622
-7.1746,-5.6324
-4.5603,-6.4868
-8.6619,6.9565
-7.528,8.7192
-7.4315,-4.3219
-3.2396,9.2307
-7.7312,7.2031
4.966,0.7221
-9.8449,8.4634
4.1876,-0.4507
-9.0844,6.4803
-6.2459,-6.4663
-7.5846,-6.9359
3.1919,-0.2256
-3.4172,7.602
4.0662,1.4263
-7.8377,6.6529
-7.223,7.0012
-2.9787,9.5568
-1.2315,8.4227
-2.336,9.3996
-3.3382,8.4541
-3.5801,9.4968
3.7815,2.6735
-1.5458,9.4271
-4.0433,10.292
-8.1743,-5.7193
4.3941,1.7004
-3.2655,7.592
-9.2301,6.4011
3.5293,3.7254
-5.4031,-5.5
-7.5034,-4.9661
4.8959,2.9559
-9.0255,8.3093
4.1944,3.4266
-8.0722,8.5505
-9.5552,5.457
-7.7623,7.3448
-7.715,-4.735
5.7066,3.1425
2.1682,1.1763
5.2727,4.2439
4.3986,2.3252
-3.4839,9.8014
4.0284,0.5665
-2.4121,9.9829
-5.4085,-7.0894
4.0151,1.9993
-3.4361,8.9548
-7.2446,-7.7193
6.022,2.6219
-8.2587,7.6493
6.1904,0.9748
3.5588,3.0263
-9.0188,10.5166
-1.5588,8.4374
-7.1058,9.5548
-6.8028,-8.1631
-9.8625,9.1776
-7.3473,-6.5336
-0.6434,9.4881
-9.9111,7.5628
-4.0599,9.0828
-8.2003,7.8244
-8.5692,6.9803
-6.2167,-5.7066
3.8494,2.4446
3.4178,2.6862
4.8996,1.0689
-2.2493,9.7961
-11.011,8.1709
-2.2587,9.3607
5.2096,2.4209
4.0475,1.1092
-8.6378,8.4722
4.0687,2.5458
-1.2423,8.3066
-2.0963,8.4506
-9.8367,7.6253
4.7222,3.0387
-0.93,9.7817
-10.5218,6.5177
-7.0526,-5.1684
-9.0495,6.3363
-6.9052,-5.7074
-6.3413,-5.8076
-3.8294,10.8457
-10.4195,8.2186
5.3476,1.4107
-1.6871,10.9111
5.4702,1.1171
-0.623,9.1889
-4.2126,8.9587
-2.1674,10.8905
-8.5303,6.9319
-9.379,-4.5892
-10.4009,6.7945
5.2901,1.874
-7.2013,-4.8034
-3.7701,9.9321
-2.7269,10.1131
-8.1015,7.0422
-3.9246,8.5936
-7.8852,7.6106
-6.8358,-7.0271
-8.8577,7.0203
-7.5678,-4.6277
-7.6645,-6.2318
-2.4417,7.5895
-8.3247,6.7908
-8.4095,8.0166
-8.5712,7.8322
5.4604,2.4804
-2.1476,8.3692
-2.3889,9.5287
3.8075,2.4446
3.1613,3.1169
-6.6389,-4.2784
-10.6114,8.5854
-9.9287,8.7345
-7.9191,6.6554
6.2331,1.462
-3.6925,6.9751
-9.944,7.1086
-2.3003,7.0546
-6.7573,-6.3368
-7.0498,-7.3333
3.664,3.0268
-2.5041,8.7797
7.2,1.8771
4.0129,3.7856
-0.356,8.2469
-0.958,9.13
4.6068,3.7677
6.2195,1.4503
-7.2421,-7.9998
-4.7223,-7.4858
6.0392,2.8978
-3.2683,9.1647
-9.9293,6.9127
4.7493,2.6989
4.4819,1.5463
-9.3214,7.4703
-9.8376,6.8187
-6.8693,-8.1919
-6.7758,6.256
-4.1156,9.2177
4.8063,2.4656
-2.7289,9.3714
-7.226,8.6384
4.9826,2.4299
-8.1289,6.888
-7.1387,-7.0765
5.3508,2.4174
-2.618,9.416
5.2723,2.9457
-7.5231,-5.9523
-1.4508,7.2555
3.3499,0.6781
-2.2325,9.8415
-7.819,-7.0242
-1.9383,10.1499
-8.1419,8.2788
-3.3314,9.258
-8.0441,6.0692
-5.5622,-6.6825
-6.6458,-8.436
-8.4877,7.8127
-11.2013,6.3138
-8.3252,7.064
-3.9078,9.5773
-9.0212,8.6984
-2.2642,8.5073
4.3041,3.6422
-6.4804,-6.2329
4.4009,1.0656
3.3594,3.728
-4.1167,9.1989
5.669,2.4458
5.511,1.6471
-7.4259,-6.4883
-5.3489,-5.6613
-2.2851,9.0269
-7.1009,-7.1569
4.4629,1.1749
-7.8689,7.7507
-2.2672,7.101
-2.4334,8.3371
-4.6331,8.4885
-3.3177,8.5125
4.6583,3.6496
5.8411,1.5651
6.3054,2.9875
-7.7525,7.4215
5.217,1.7701
4.5577,3.0905
-5.1437,-6.6822
4.3927,1.2912
-3.2245,9.6939
-1.6963,9.6439
2.799,0.6936
-2.1426,8.0744
-10.4092,6.1968
4.736,1.5109
-2.5863,9.3554
-2.9492,9.145
6.2054,1.9074
5.6717,0.4876
-7.6494,8.0318
-8.2465,-7.1049
-9.3029,7.5247
-8.6785,6.2958
-1.8229,7.4016
-11.3686,7.0375
2.7691,1.6217
-1.4261,10.0681
5.1408,0.9956
-9.461,7.5181
-7.6173,7.9056
-9.9821,7.4321
-3.4076,9.5062
-2.8245,9.7733
-1.5938,9.343
3.6278,0.3183
3.7795,1.5886
-8.9758,8.2764
-6.3106,-5.2517
-1.7182,8.1049
-2.4636,8.3627
4.371,0.8666
-2.7546,8.2605
-2.036,8.9415
-4.5343,9.2007
-7.4439,-6.6956
-8.8597,6.5763
3.2917,2.7164
6.0869,2.1697
4.838,1.8288
-5.7505,7.9899
4.6995,1.3262
-6.801,-8.8783
-6.4237,-4.7151
-8.0497,-8.6821
3.988,2.0206
-8.1414,6.9897
-9.9007,7.7518
-9.0357,7.1722
3.9355,0.5647
-1.2037,9.0353
-9.0648,6.3641
-9.434,8.698
-8.1132,7.8397
-2.9802,9.2463
-9.7163,6.4966
4.0631,2.7286
-10.0082,4.4513
-6.2661,-7.9029
-5.8816,-9.7764
-7.6652,7.6932
-9.98,7.1299
-10.2446,7.2404
-9.6659,7.4097
-2.4962,10.4678
-6.491,-4.3871
-7.493,-7.1826
-0.3194,8.206
-6.7743,-8.2141
-1.0313,8.496
4.0877,2.6061
3.6383,1.6921
2.5579,3.6696
5.2826,3.3023
-1.0435,8.7885
-6.8476,-7.6335
-6.6674,7.1476
-7.983,-9.033
-3.3848,7.6315
-7.8852,7.8366
-0.9861,9.5532
4.7265,1.8175
-9.3871,7.4164
-4.0286,8.5301
-8.2268,-7.8517
-7.534,5.661
-5.4894,-6.3223
-9.0632,6.6735
3.6503,1.8474
-2.6248,8.7132
-8.3536,6.4772
-7.5816,-7.543
4.2763,1.9162
-0.9232,7.7765
1.9889,3.0647
-8.4018,8.2275
-7.2449,-6.6954
-5.2462,-8.0265
-8.5152,7.0712
-5.8571,-4.4404
5.011,1.3692
-6.2849,-6.0267
-4.8662,-6.7436
-8.0995,7.9389
-2.6705,9.4183
5.886,-0.1002
-7.2023,-7.1309
-1.3511,9.8059
-7.5289,-8.104
-8.7157,8.9482
4.8483,-0.0686
-9.4501,7.2865
-7.0523,-5.9964
-2.9557,9.8707
-5.1957,-7.339
-8.7705,8.1763
-2.5719,9.9694
2.8612,3.4692
-7.8693,-5.9393
-9.0773,6.9567
-8.9456,7.7712
-6.7544,-7.3095
-7.5186,-8.2032
-9.1069,6.4323
-9.5467,5.8098
4.3321,2.1923
-9.8541,7.3852
5.0343,1.5522
-0.7437,9.4193
-7.871,-9.0335
-1.6867,7.7934
4.0021,1.4422
-8.9267,6.9535
-1.583,10.9237
-8.6439,6.9704
4.6583,2.3208
-6.8993,-6.3276
-4.2341,8.452
-0.8221,9.8959
-9.1574,6.5275
-3.3274,11.1067
-6.2409,-8.0231
-7.0297,-6.7545
-8.5396,6.5717
-0.8806,7.6342
-8.9696,7.4004
-9.2747,7.2139
-8.8175,6.5955
6.1433,2.8505
-9.4508,7.685
-2.2817,10.3214
4.8107,1.7892
-5.5899,-6.2069
4.081,2.3504
5.6462,1.3963
4.1154,2.4625
3.8661,0.7285
-7.2,-6.4559
4.9115,0.6964
-1.4782,9.9456
-3.3484,8.7051
-8.9369,7.3424
4.1001,1.1949
-2.504,9.0613
4.4189,2.0001
-2.7327,9.7283
-7.9759,-8.3202
-5.7309,-8.6198
-8.5846,7.7912
4.9297,4.0486
-8.7251,5.8852
-2.7173,8.5213
-5.2097,-6.4854
3.2606,1.2422
-8.0672,-6.5703
-6.7978,-6.979
-9.4846,9.0988
5.0695,2.1809
-8.5152,7.1759
-8.2822,-5.1305
-8.1054,-8.3445
-9.7657,7.5619
-7.8631,7.8246
-0.387,10.0468
-1.3506,8.1936
-8.0448,5.575
-7.8735,8.9391
-2.6162,7.979
-7.0649,-7.0099
-8.6251,6.5716
3.6729,1.9255
-1.3298,8.5451
-5.2019,-7.4337
-6.8857,-6.0416
-8.9726,8.1343
-2.7786,9.7318
-2.9013,7.5508
-9.0971,8.9222
-4.8044,-7.5693
-8.9428,7.1547
-3.0395,8.2214
4.3849,3.4772
-9.3122,7.3091
4.1934,2.1673
5.1209,2.1971
-6.5487,-6.0466
-0.5445,9.0495
-6.6122,-6.5584
-8.2774,7.028
3.7166,0.6215
-6.7292,-6.5151
-6.4799,-7.5315
-8.7683,8.4854
-10.032,8.2427
-6.7461,-7.0326
-5.8009,-6.9186
-2.7016,9.3158
-2.1478,10.5523
-6.731,-7.2172
-5.9844,-6.2449
-7.0006,-6.4606
5.4738,2.4323
-1.346,9.0245
-9.4924,5.4929
-9.2676,6.6311
-5.3375,-4.874
